Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,4,80,1,0.9766082,0.065925821,0.9673529,0.093573026,1,0.003212057,0.9576138,0.135184863
2,0,80,1,0.9884058,0.049875891,0.9784508,0.073054866,1,0.002347277,0.9675926,0.107033955
2,1,80,1,0.9826087,0.046954073,0.9767035,0.072938989,1,0.002108121,0.968107,0.098849191
2,2,80,1,0.98550725,0.051994976,0.9778684,0.075976184,0.99936146,0.002894286,0.9686214,0.104249359
2,3,80,1,0.9884058,0.052551086,0.9781596,0.076112636,1,0.001777257,0.9686214,0.102257071
2,4,80,1,0.9884058,0.040448988,0.9784508,0.069617255,1,0.000911015,0.9701646,0.09431626
3,0,80,1,0.96209913,0.083652566,0.9709507,0.082455521,0.9984925,0.005849345,0.95753586,0.128423211
3,1,80,1,0.97084546,0.077811373,0.97359157,0.077458739,0.9994975,0.003473744,0.9551435,0.12881249
3,2,80,1,0.97376096,0.080105409,0.9762324,0.078468299,1,0.003389239,0.95454544,0.134342401
3,3,80,1,0.9766764,0.063392031,0.97652584,0.069769744,0.9994975,0.003645314,0.95933014,0.114234957
3,4,80,1,0.98542273,0.067766096,0.9782864,0.078025428,0.9994975,0.005276104,0.9569378,0.131316002
4,0,80,1,0.9740634,0.06324902,0.97238374,0.085034418,1,0.002818012,0.95197254,0.138453507
4,1,80,1,0.9740634,0.072410373,0.9726744,0.086625823,1,0.004560606,0.95711833,0.1411668
4,2,80,1,0.9740634,0.062979251,0.97180235,0.085099063,1,0.002501854,0.95197254,0.14136429
4,3,80,1,0.9740634,0.08245207,0.9686046,0.095509232,1,0.004180541,0.943968,0.164866921
